,time,temp,hum,wind,weather,date
1,12:52 AM,50F,59%,6mph,Fair,2017-10-31
2,1:52 AM,48F,63%,0mph,Fair,2017-10-31
3,2:52 AM,48F,66%,5mph,Fair,2017-10-31
4,3:52 AM,47F,71%,3mph,Fair,2017-10-31
5,4:52 AM,46F,76%,5mph,Mostly Cloudy,2017-10-31
6,5:52 AM,46F,76%,0mph,Partly Cloudy,2017-10-31
7,6:52 AM,46F,76%,5mph,Partly Cloudy,2017-10-31
8,7:52 AM,50F,68%,3mph,Partly Cloudy,2017-10-31
9,8:52 AM,54F,53%,6mph,Partly Cloudy,2017-10-31
10,9:52 AM,56F,45%,9mph,Fair,2017-10-31
11,10:52 AM,58F,44%,5mph,Fair,2017-10-31
12,11:52 AM,61F,41%,8mph,Fair,2017-10-31
13,12:52 PM,62F,37%,12mph,Fair,2017-10-31
14,1:52 PM,63F,34%,8mph,Fair,2017-10-31
15,2:52 PM,62F,30%,8mph,Fair,2017-10-31
16,3:52 PM,61F,31%,9mph,Fair,2017-10-31
17,4:52 PM,58F,35%,7mph,Fair,2017-10-31
18,5:52 PM,55F,51%,5mph,Fair,2017-10-31
19,6:52 PM,56F,45%,3mph,Fair,2017-10-31
20,7:52 PM,52F,59%,6mph,Fair,2017-10-31
21,8:52 PM,51F,61%,3mph,Fair,2017-10-31
22,9:52 PM,50F,63%,3mph,Fair,2017-10-31
23,10:52 PM,47F,74%,3mph,Mostly Cloudy,2017-10-31
