,time,temp,hum,wind,weather,date
0,11:52 PM,73F,73%,13mph,Cloudy,2017-09-01
1,12:52 AM,72F,68%,12mph,Mostly Cloudy,2017-09-01
2,1:52 AM,71F,66%,12mph,Mostly Cloudy,2017-09-01
3,2:52 AM,69F,65%,13mph,Mostly Cloudy,2017-09-01
4,3:52 AM,67F,66%,17mph,Cloudy,2017-09-01
5,4:52 AM,66F,59%,20mph,Cloudy,2017-09-01
6,5:52 AM,64F,65%,17mph,Cloudy,2017-09-01
7,6:52 AM,63F,65%,18mph,Cloudy,2017-09-01
8,7:52 AM,63F,60%,13mph,Cloudy,2017-09-01
9,8:52 AM,64F,58%,14mph,Cloudy,2017-09-01
10,9:52 AM,64F,60%,7mph,Cloudy,2017-09-01
11,10:52 AM,64F,60%,12mph,Cloudy,2017-09-01
12,11:52 AM,64F,58%,12mph,Cloudy,2017-09-01
13,12:52 PM,65F,54%,7mph,Cloudy,2017-09-01
14,1:52 PM,66F,52%,10mph,Cloudy,2017-09-01
15,2:52 PM,66F,52%,6mph,Cloudy,2017-09-01
16,3:52 PM,66F,50%,3mph,Cloudy,2017-09-01
17,4:52 PM,67F,52%,8mph,Cloudy,2017-09-01
18,5:52 PM,65F,58%,8mph,Mostly Cloudy,2017-09-01
19,6:52 PM,64F,63%,6mph,Cloudy,2017-09-01
20,7:52 PM,64F,63%,6mph,Cloudy,2017-09-01
21,8:52 PM,64F,65%,6mph,Cloudy,2017-09-01
22,9:52 PM,64F,60%,5mph,Cloudy,2017-09-01
23,10:52 PM,63F,65%,7mph,Cloudy,2017-09-01
24,11:52 PM,64F,65%,8mph,Cloudy,2017-09-02
25,12:52 AM,63F,70%,8mph,Cloudy,2017-09-02
26,1:52 AM,63F,70%,9mph,Cloudy,2017-09-02
27,2:52 AM,62F,75%,5mph,Light Rain,2017-09-02
28,3:52 AM,62F,72%,8mph,Light Rain,2017-09-02
29,4:52 AM,59F,87%,6mph,Light Rain,2017-09-02
30,5:52 AM,57F,93%,13mph,Light Rain,2017-09-02
31,6:07 AM,57F,96%,14mph,Rain,2017-09-02
32,6:09 AM,57F,96%,15mph,Heavy Rain,2017-09-02
33,6:20 AM,57F,96%,14mph,Heavy Rain,2017-09-02
34,6:45 AM,58F,90%,14mph,Light Rain,2017-09-02
35,6:47 AM,57F,94%,13mph,Light Rain,2017-09-02
36,6:52 AM,58F,93%,12mph,Light Rain,2017-09-02
37,7:47 AM,59F,94%,12mph,Light Rain,2017-09-02
38,7:52 AM,59F,93%,10mph,Heavy Rain,2017-09-02
39,7:54 AM,59F,93%,10mph,Heavy Rain,2017-09-02
40,8:02 AM,59F,96%,10mph,Rain,2017-09-02
41,8:04 AM,59F,96%,12mph,Light Rain,2017-09-02
42,8:06 AM,59F,96%,12mph,Light Rain,2017-09-02
43,8:21 AM,59F,96%,10mph,Light Rain,2017-09-02
44,8:24 AM,59F,96%,9mph,Heavy Rain,2017-09-02
45,8:32 AM,59F,96%,9mph,Light Rain,2017-09-02
46,8:52 AM,60F,93%,12mph,Cloudy,2017-09-02
47,8:54 AM,60F,93%,12mph,Cloudy,2017-09-02
48,9:02 AM,60F,96%,13mph,Cloudy,2017-09-02
49,9:09 AM,60F,93%,10mph,Light Rain,2017-09-02
50,9:12 AM,60F,93%,10mph,Light Rain,2017-09-02
51,9:42 AM,60F,96%,12mph,Rain,2017-09-02
52,9:46 AM,61F,88%,9mph,Light Rain,2017-09-02
53,9:52 AM,60F,93%,9mph,Light Rain,2017-09-02
54,9:59 AM,60F,96%,12mph,Heavy Rain,2017-09-02
55,10:05 AM,60F,96%,13mph,Rain,2017-09-02
56,10:07 AM,60F,96%,12mph,Light Rain,2017-09-02
57,10:33 AM,61F,97%,13mph,Light Rain,2017-09-02
58,10:52 AM,61F,97%,13mph,Cloudy,2017-09-02
59,11:10 AM,61F,97%,10mph,Cloudy,2017-09-02
60,11:52 AM,62F,93%,12mph,Cloudy,2017-09-02
61,12:38 PM,62F,96%,12mph,Light Rain,2017-09-02
62,12:52 PM,63F,93%,10mph,Light Rain,2017-09-02
63,1:19 PM,62F,96%,9mph,Light Rain,2017-09-02
64,1:30 PM,62F,96%,9mph,Light Rain,2017-09-02
65,1:52 PM,62F,96%,10mph,Light Rain,2017-09-02
66,2:08 PM,62F,96%,13mph,Light Rain,2017-09-02
67,2:18 PM,62F,100%,12mph,Light Drizzle,2017-09-02
68,2:21 PM,63F,97%,10mph,Light Drizzle,2017-09-02
69,2:52 PM,63F,97%,13mph,Light Drizzle,2017-09-02
70,3:04 PM,63F,97%,13mph,Cloudy,2017-09-02
71,3:48 PM,63F,100%,12mph,Cloudy,2017-09-02
72,3:52 PM,63F,97%,13mph,Cloudy,2017-09-02
73,4:52 PM,64F,93%,9mph,Cloudy,2017-09-02
74,5:45 PM,64F,93%,10mph,Cloudy,2017-09-02
75,5:52 PM,64F,93%,9mph,Cloudy,2017-09-02
76,6:27 PM,64F,93%,9mph,Cloudy,2017-09-02
77,6:52 PM,64F,93%,9mph,Light Drizzle,2017-09-02
78,7:29 PM,64F,93%,8mph,Cloudy,2017-09-02
79,7:52 PM,64F,93%,13mph,Cloudy,2017-09-02
80,8:52 PM,63F,97%,10mph,Cloudy,2017-09-02
81,9:52 PM,63F,100%,5mph,Cloudy,2017-09-02
82,10:52 PM,64F,96%,3mph,Cloudy,2017-09-02
83,11:27 PM,64F,96%,3mph,Fog,2017-09-03
84,11:40 PM,64F,96%,5mph,Light Drizzle,2017-09-03
85,11:52 PM,64F,100%,3mph,Light Drizzle,2017-09-03
86,12:17 AM,64F,100%,5mph,Fog,2017-09-03
87,12:28 AM,64F,100%,6mph,Fog,2017-09-03
88,12:46 AM,63F,100%,6mph,Light Drizzle,2017-09-03
89,12:52 AM,63F,100%,5mph,Light Drizzle,2017-09-03
90,1:37 AM,63F,100%,8mph,Cloudy,2017-09-03
91,1:52 AM,63F,100%,5mph,Cloudy,2017-09-03
92,2:47 AM,63F,100%,0mph,Cloudy,2017-09-03
93,2:52 AM,63F,100%,0mph,Cloudy,2017-09-03
94,3:52 AM,63F,100%,6mph,Cloudy,2017-09-03
95,4:47 AM,63F,94%,5mph,Cloudy,2017-09-03
96,4:52 AM,63F,93%,7mph,Cloudy,2017-09-03
97,5:52 AM,63F,93%,6mph,Cloudy,2017-09-03
98,6:44 AM,63F,93%,0mph,Cloudy,2017-09-03
99,6:52 AM,63F,93%,3mph,Cloudy,2017-09-03
100,7:52 AM,65F,87%,6mph,Cloudy,2017-09-03
101,8:52 AM,66F,87%,5mph,Cloudy,2017-09-03
102,9:52 AM,70F,76%,6mph,Mostly Cloudy,2017-09-03
103,10:52 AM,73F,68%,8mph,Mostly Cloudy,2017-09-03
104,11:52 AM,74F,64%,7mph,Mostly Cloudy,2017-09-03
105,12:52 PM,76F,58%,9mph,Mostly Cloudy,2017-09-03
106,1:52 PM,79F,52%,12mph,Mostly Cloudy,2017-09-03
107,2:52 PM,79F,52%,10mph,Mostly Cloudy,2017-09-03
108,3:52 PM,78F,56%,8mph,Mostly Cloudy,2017-09-03
109,4:21 PM,80F,47%,14mph,Partly Cloudy,2017-09-03
110,4:52 PM,79F,45%,13mph,Fair,2017-09-03
111,5:52 PM,78F,45%,8mph,Fair,2017-09-03
112,6:52 PM,76F,48%,6mph,Fair,2017-09-03
113,7:52 PM,71F,59%,7mph,Fair,2017-09-03
114,8:52 PM,70F,68%,3mph,Fair,2017-09-03
115,9:52 PM,67F,76%,7mph,Fair,2017-09-03
116,10:52 PM,67F,73%,3mph,Fair,2017-09-03
117,11:52 PM,66F,75%,6mph,Fair,2017-09-04
118,12:52 AM,64F,84%,5mph,Fair,2017-09-04
119,1:52 AM,66F,75%,3mph,Fair,2017-09-04
120,2:52 AM,63F,84%,5mph,Fair,2017-09-04
121,3:52 AM,62F,90%,6mph,Fair,2017-09-04
122,4:52 AM,62F,84%,7mph,Partly Cloudy,2017-09-04
123,5:52 AM,63F,81%,7mph,Mostly Cloudy,2017-09-04
124,6:52 AM,65F,78%,6mph,Mostly Cloudy,2017-09-04
125,7:52 AM,68F,73%,6mph,Mostly Cloudy,2017-09-04
126,8:52 AM,70F,76%,8mph,Cloudy,2017-09-04
127,9:52 AM,74F,73%,8mph,Mostly Cloudy,2017-09-04
128,10:52 AM,78F,62%,9mph,Mostly Cloudy,2017-09-04
129,11:52 AM,81F,42%,12mph,Partly Cloudy,2017-09-04
130,12:52 PM,81F,49%,15mph,Fair,2017-09-04
131,1:52 PM,82F,49%,16mph,Partly Cloudy,2017-09-04
132,2:52 PM,82F,51%,7mph,Partly Cloudy,2017-09-04
133,3:52 PM,82F,52%,16mph,Partly Cloudy,2017-09-04
134,4:52 PM,81F,58%,12mph,Fair,2017-09-04
135,5:52 PM,79F,66%,9mph,Fair,2017-09-04
136,6:52 PM,77F,74%,9mph,Fair,2017-09-04
137,7:52 PM,76F,76%,10mph,Fair,2017-09-04
138,8:52 PM,76F,74%,12mph,Fair,2017-09-04
139,9:52 PM,76F,74%,12mph,Fair,2017-09-04
140,10:52 PM,74F,79%,10mph,Fair,2017-09-04
141,11:52 PM,73F,87%,12mph,Fair,2017-09-05
142,12:52 AM,73F,81%,8mph,Partly Cloudy,2017-09-05
143,1:52 AM,72F,84%,7mph,Fair,2017-09-05
144,2:52 AM,72F,84%,8mph,Fair,2017-09-05
145,3:52 AM,71F,84%,7mph,Fair,2017-09-05
146,4:52 AM,70F,87%,7mph,Partly Cloudy,2017-09-05
147,5:52 AM,70F,90%,10mph,Partly Cloudy,2017-09-05
148,6:52 AM,71F,84%,9mph,Partly Cloudy,2017-09-05
149,7:52 AM,72F,78%,13mph,Mostly Cloudy,2017-09-05
150,8:52 AM,76F,71%,9mph,Mostly Cloudy,2017-09-05
151,9:52 AM,78F,71%,8mph,Mostly Cloudy,2017-09-05
152,10:52 AM,80F,69%,10mph,Mostly Cloudy,2017-09-05
153,11:52 AM,82F,65%,15mph,Partly Cloudy,2017-09-05
154,12:52 PM,84F,67%,13mph,Partly Cloudy,2017-09-05
155,1:52 PM,86F,59%,16mph,Partly Cloudy,2017-09-05
156,2:52 PM,86F,57%,15mph,Fair,2017-09-05
157,3:52 PM,86F,51%,16mph,Partly Cloudy,2017-09-05
158,4:52 PM,81F,58%,16mph,Mostly Cloudy,2017-09-05
159,5:06 PM,78F,60%,15mph,Cloudy,2017-09-05
160,5:52 PM,74F,73%,18mph,Light Rain,2017-09-05
161,5:54 PM,73F,79%,16mph,Light Rain with Thunder,2017-09-05
162,6:01 PM,72F,84%,17mph,T-Storm,2017-09-05
163,6:18 PM,69F,93%,9mph,Light Rain,2017-09-05
164,6:52 PM,70F,90%,0mph,Light Rain,2017-09-05
165,7:52 PM,71F,87%,0mph,Cloudy,2017-09-05
166,8:18 PM,71F,90%,3mph,Cloudy,2017-09-05
167,8:52 PM,70F,93%,5mph,Cloudy,2017-09-05
168,9:52 PM,70F,93%,0mph,Cloudy,2017-09-05
169,10:52 PM,71F,90%,0mph,Cloudy,2017-09-05
170,11:52 PM,71F,90%,7mph,Cloudy,2017-09-06
171,12:52 AM,70F,93%,5mph,Light Rain,2017-09-06
172,1:52 AM,70F,93%,0mph,Cloudy,2017-09-06
173,2:52 AM,70F,93%,5mph,Cloudy,2017-09-06
174,3:21 AM,71F,93%,6mph,Cloudy,2017-09-06
175,3:32 AM,70F,97%,7mph,Cloudy,2017-09-06
176,3:52 AM,70F,93%,8mph,Cloudy,2017-09-06
177,3:59 AM,70F,93%,8mph,Cloudy,2017-09-06
178,4:52 AM,70F,93%,6mph,Cloudy,2017-09-06
179,5:17 AM,70F,93%,8mph,Cloudy,2017-09-06
180,5:32 AM,69F,96%,9mph,Cloudy,2017-09-06
181,5:52 AM,69F,93%,9mph,Cloudy,2017-09-06
182,6:34 AM,67F,90%,10mph,Cloudy,2017-09-06
183,6:52 AM,67F,90%,8mph,Cloudy,2017-09-06
184,7:52 AM,67F,87%,0mph,Cloudy,2017-09-06
185,7:58 AM,67F,81%,21mph,Cloudy / Windy,2017-09-06
186,8:52 AM,67F,81%,13mph,Light Rain,2017-09-06
187,9:47 AM,66F,88%,13mph,Light Rain,2017-09-06
188,9:52 AM,66F,87%,12mph,Light Rain,2017-09-06
189,10:52 AM,65F,93%,12mph,Light Rain,2017-09-06
190,11:25 AM,65F,93%,13mph,Light Rain,2017-09-06
191,11:52 AM,65F,93%,13mph,Light Rain,2017-09-06
192,12:52 PM,65F,90%,10mph,Light Rain,2017-09-06
193,1:19 PM,65F,93%,9mph,Light Rain,2017-09-06
194,1:52 PM,65F,93%,7mph,Heavy Rain,2017-09-06
195,2:04 PM,64F,96%,9mph,Rain,2017-09-06
196,2:06 PM,64F,96%,9mph,Rain,2017-09-06
197,2:18 PM,64F,96%,9mph,Heavy Rain,2017-09-06
198,2:28 PM,64F,96%,7mph,Rain,2017-09-06
199,2:31 PM,64F,96%,9mph,Light Rain,2017-09-06
200,2:34 PM,64F,96%,9mph,Light Rain,2017-09-06
201,2:44 PM,64F,96%,8mph,Light Rain,2017-09-06
202,2:52 PM,65F,93%,10mph,Rain,2017-09-06
203,3:12 PM,64F,90%,10mph,Rain,2017-09-06
204,3:21 PM,64F,93%,12mph,Light Rain,2017-09-06
205,3:52 PM,64F,93%,12mph,Light Rain,2017-09-06
206,4:52 PM,64F,93%,9mph,Light Rain,2017-09-06
207,4:58 PM,64F,93%,7mph,Light Rain,2017-09-06
208,5:20 PM,64F,93%,8mph,Light Rain,2017-09-06
209,5:22 PM,64F,93%,9mph,Light Rain,2017-09-06
210,5:52 PM,63F,97%,8mph,Light Rain,2017-09-06
211,6:02 PM,63F,97%,9mph,Light Rain,2017-09-06
212,6:16 PM,63F,93%,8mph,Light Rain,2017-09-06
213,6:22 PM,63F,93%,8mph,Light Rain,2017-09-06
214,6:30 PM,63F,93%,8mph,Light Rain,2017-09-06
215,6:52 PM,63F,93%,8mph,Light Rain,2017-09-06
216,7:34 PM,63F,93%,5mph,Light Rain,2017-09-06
217,7:52 PM,63F,93%,3mph,Light Rain,2017-09-06
218,7:56 PM,63F,93%,0mph,Light Rain,2017-09-06
219,8:52 PM,62F,96%,6mph,Light Rain,2017-09-06
220,9:07 PM,62F,96%,7mph,Light Rain,2017-09-06
221,9:09 PM,63F,93%,9mph,Light Rain,2017-09-06
222,9:14 PM,63F,90%,6mph,Cloudy,2017-09-06
223,9:29 PM,63F,87%,9mph,Light Rain,2017-09-06
224,9:42 PM,62F,93%,8mph,Light Rain,2017-09-06
225,9:52 PM,62F,90%,8mph,Light Rain,2017-09-06
226,10:52 PM,62F,90%,3mph,Cloudy,2017-09-06
227,11:52 PM,61F,93%,3mph,Cloudy,2017-09-07
228,12:52 AM,60F,96%,5mph,Fair,2017-09-07
229,1:52 AM,60F,100%,5mph,Partly Cloudy,2017-09-07
230,2:27 AM,59F,100%,5mph,Mostly Cloudy,2017-09-07
231,2:52 AM,60F,100%,6mph,Cloudy,2017-09-07
232,3:52 AM,61F,97%,6mph,Cloudy,2017-09-07
233,4:02 AM,61F,97%,7mph,Cloudy,2017-09-07
234,4:52 AM,60F,96%,3mph,Partly Cloudy,2017-09-07
235,5:18 AM,60F,96%,3mph,Mostly Cloudy,2017-09-07
236,5:33 AM,60F,93%,5mph,Partly Cloudy,2017-09-07
237,5:52 AM,59F,96%,5mph,Fair,2017-09-07
238,6:52 AM,60F,93%,5mph,Fair,2017-09-07
239,7:52 AM,63F,84%,7mph,Fair,2017-09-07
240,8:52 AM,67F,70%,8mph,Fair,2017-09-07
241,9:52 AM,69F,54%,12mph,Fair,2017-09-07
242,10:52 AM,70F,53%,13mph,Fair,2017-09-07
243,11:52 AM,71F,49%,13mph,Partly Cloudy,2017-09-07
244,12:52 PM,73F,46%,14mph,Partly Cloudy,2017-09-07
245,1:52 PM,74F,45%,12mph,Partly Cloudy,2017-09-07
246,2:52 PM,74F,41%,14mph,Partly Cloudy,2017-09-07
247,3:52 PM,74F,41%,14mph,Partly Cloudy,2017-09-07
248,4:52 PM,73F,41%,13mph,Partly Cloudy,2017-09-07
249,5:52 PM,71F,45%,9mph,Fair,2017-09-07
250,6:52 PM,69F,51%,5mph,Fair,2017-09-07
251,7:52 PM,68F,52%,7mph,Fair,2017-09-07
252,8:52 PM,66F,59%,6mph,Fair,2017-09-07
253,9:52 PM,66F,54%,6mph,Fair,2017-09-07
254,10:52 PM,64F,58%,5mph,Fair,2017-09-07
255,11:52 PM,61F,72%,3mph,Fair,2017-09-08
256,12:52 AM,59F,75%,5mph,Partly Cloudy,2017-09-08
257,1:52 AM,58F,84%,5mph,Fair,2017-09-08
258,2:52 AM,58F,84%,6mph,Partly Cloudy,2017-09-08
259,3:52 AM,56F,87%,3mph,Partly Cloudy,2017-09-08
260,4:52 AM,57F,83%,3mph,Partly Cloudy,2017-09-08
261,5:52 AM,56F,84%,6mph,Partly Cloudy,2017-09-08
262,6:52 AM,59F,78%,3mph,Partly Cloudy,2017-09-08
263,7:52 AM,63F,70%,5mph,Fair,2017-09-08
264,8:52 AM,68F,59%,5mph,Partly Cloudy,2017-09-08
265,9:52 AM,71F,47%,8mph,Partly Cloudy,2017-09-08
266,10:52 AM,73F,46%,7mph,Fair,2017-09-08
267,11:52 AM,75F,43%,8mph,Partly Cloudy,2017-09-08
268,12:52 PM,76F,42%,7mph,Mostly Cloudy,2017-09-08
269,1:52 PM,76F,45%,8mph,Mostly Cloudy,2017-09-08
270,2:52 PM,74F,45%,10mph,Mostly Cloudy,2017-09-08
271,3:52 PM,74F,46%,10mph,Mostly Cloudy,2017-09-08
272,4:52 PM,75F,44%,7mph,Mostly Cloudy,2017-09-08
273,5:52 PM,72F,48%,8mph,Mostly Cloudy,2017-09-08
274,6:52 PM,72F,51%,7mph,Partly Cloudy,2017-09-08
275,7:52 PM,70F,59%,9mph,Cloudy,2017-09-08
276,8:52 PM,68F,59%,7mph,Cloudy,2017-09-08
277,9:52 PM,66F,63%,7mph,Mostly Cloudy,2017-09-08
278,10:52 PM,64F,65%,5mph,Partly Cloudy,2017-09-08
279,11:52 PM,62F,72%,7mph,Partly Cloudy,2017-09-09
280,12:52 AM,61F,72%,7mph,Partly Cloudy,2017-09-09
281,1:52 AM,60F,75%,7mph,Partly Cloudy,2017-09-09
282,2:52 AM,60F,75%,8mph,Fair,2017-09-09
283,3:52 AM,59F,81%,9mph,Mostly Cloudy,2017-09-09
284,4:52 AM,59F,78%,8mph,Mostly Cloudy,2017-09-09
285,5:52 AM,57F,81%,7mph,Mostly Cloudy,2017-09-09
286,6:52 AM,60F,69%,9mph,Fair,2017-09-09
