,time,temp,hum,wind,weather,date
19,7:52 PM,41F,38%,10mph,Fair,2017-02-02
20,8:52 PM,40F,38%,13mph,Partly Cloudy,2017-02-02
21,9:52 PM,38F,41%,17mph,Cloudy,2017-02-02
22,10:52 PM,37F,39%,13mph,Partly Cloudy,2017-02-02
23,11:52 PM,37F,37%,10mph,Mostly Cloudy,2017-02-02
0,12:52 AM,36F,39%,13mph,Cloudy,2017-02-03
1,1:52 AM,36F,37%,9mph,Cloudy,2017-02-03
2,2:52 AM,36F,34%,7mph,Cloudy,2017-02-03
3,3:52 AM,35F,39%,6mph,Cloudy,2017-02-03
4,4:52 AM,34F,42%,6mph,Cloudy,2017-02-03
5,5:52 AM,34F,40%,9mph,Cloudy,2017-02-03
6,6:52 AM,34F,38%,9mph,Cloudy,2017-02-03
7,7:52 AM,34F,40%,9mph,Cloudy,2017-02-03
8,8:52 AM,35F,39%,9mph,Cloudy,2017-02-03
9,9:52 AM,37F,34%,13mph,Cloudy,2017-02-03
10,10:52 AM,36F,36%,7mph,Cloudy,2017-02-03
11,11:52 AM,38F,33%,7mph,Cloudy,2017-02-03
12,12:52 PM,38F,33%,9mph,Cloudy,2017-02-03
13,1:52 PM,39F,33%,9mph,Cloudy,2017-02-03
14,2:52 PM,39F,32%,8mph,Cloudy,2017-02-03
15,3:52 PM,38F,36%,14mph,Cloudy,2017-02-03
16,4:52 PM,37F,36%,12mph,Cloudy,2017-02-03
17,5:52 PM,36F,36%,14mph,Cloudy,2017-02-03
18,6:52 PM,36F,36%,10mph,Cloudy,2017-02-03
19,7:52 PM,36F,36%,16mph,Cloudy,2017-02-03
20,8:52 PM,33F,38%,18mph,Fair,2017-02-03
21,9:52 PM,32F,40%,16mph,Mostly Cloudy,2017-02-03
22,10:52 PM,32F,42%,14mph,Mostly Cloudy,2017-02-03
23,11:52 PM,31F,40%,17mph,Fair,2017-02-03
0,12:52 AM,29F,45%,15mph,Fair,2017-02-04
1,1:52 AM,28F,39%,10mph,Fair,2017-02-04
2,2:52 AM,28F,39%,18mph,Fair,2017-02-04
3,3:52 AM,27F,43%,10mph,Fair,2017-02-04
4,4:52 AM,26F,47%,9mph,Fair,2017-02-04
5,5:52 AM,25F,49%,7mph,Fair,2017-02-04
6,6:52 AM,25F,51%,7mph,Fair,2017-02-04
7,7:52 AM,27F,47%,9mph,Fair,2017-02-04
8,8:52 AM,29F,43%,8mph,Fair,2017-02-04
9,9:52 AM,31F,38%,7mph,Fair,2017-02-04
10,10:52 AM,33F,32%,10mph,Fair,2017-02-04
11,11:52 AM,36F,25%,8mph,Fair,2017-02-04
12,12:52 PM,37F,25%,9mph,Fair,2017-02-04
13,1:52 PM,39F,22%,9mph,Partly Cloudy,2017-02-04
14,2:52 PM,40F,20%,10mph,Partly Cloudy,2017-02-04
15,3:52 PM,40F,20%,10mph,Partly Cloudy,2017-02-04
16,4:52 PM,39F,20%,8mph,Mostly Cloudy,2017-02-04
17,5:52 PM,37F,28%,10mph,Cloudy,2017-02-04
18,6:28 PM,37F,28%,9mph,Mostly Cloudy,2017-02-04
19,6:52 PM,36F,36%,10mph,Mostly Cloudy,2017-02-04
20,7:52 PM,35F,34%,10mph,Cloudy,2017-02-04
21,8:52 PM,34F,40%,9mph,Cloudy,2017-02-04
22,9:52 PM,33F,50%,9mph,Mostly Cloudy,2017-02-04
23,10:52 PM,34F,44%,10mph,Mostly Cloudy,2017-02-04
24,11:52 PM,34F,42%,9mph,Cloudy,2017-02-04
0,12:52 AM,34F,40%,10mph,Cloudy,2017-02-05
1,1:52 AM,34F,40%,15mph,Mostly Cloudy,2017-02-05
2,2:52 AM,33F,43%,13mph,Fair,2017-02-05
3,3:52 AM,32F,50%,10mph,Fair,2017-02-05
4,4:52 AM,34F,48%,16mph,Cloudy,2017-02-05
5,5:52 AM,35F,44%,13mph,Cloudy,2017-02-05
6,6:52 AM,36F,43%,9mph,Cloudy,2017-02-05
7,7:52 AM,36F,44%,9mph,Cloudy,2017-02-05
8,8:52 AM,37F,42%,12mph,Cloudy,2017-02-05
9,9:52 AM,40F,36%,13mph,Mostly Cloudy,2017-02-05
10,10:52 AM,43F,32%,13mph,Mostly Cloudy,2017-02-05
11,11:52 AM,44F,38%,10mph,Mostly Cloudy,2017-02-05
12,12:52 PM,49F,29%,12mph,Mostly Cloudy,2017-02-05
13,1:52 PM,50F,31%,12mph,Cloudy,2017-02-05
14,2:52 PM,52F,34%,10mph,Mostly Cloudy,2017-02-05
15,3:52 PM,54F,34%,8mph,Fair,2017-02-05
16,4:52 PM,53F,35%,9mph,Partly Cloudy,2017-02-05
17,5:52 PM,51F,38%,3mph,Fair,2017-02-05
18,6:52 PM,51F,39%,6mph,Fair,2017-02-05
19,7:52 PM,44F,58%,3mph,Fair,2017-02-05
20,8:52 PM,42F,62%,6mph,Fair,2017-02-05
21,9:52 PM,41F,70%,8mph,Fair,2017-02-05
22,10:52 PM,40F,68%,6mph,Fair,2017-02-05
23,11:52 PM,38F,79%,8mph,Fair,2017-02-05
0,12:52 AM,40F,73%,5mph,Fair,2017-02-06
1,1:52 AM,38F,83%,0mph,Mostly Cloudy,2017-02-06
2,2:52 AM,35F,78%,7mph,Mostly Cloudy,2017-02-06
3,3:52 AM,36F,86%,5mph,Partly Cloudy,2017-02-06
4,4:52 AM,33F,89%,3mph,Fair,2017-02-06
5,5:52 AM,35F,85%,5mph,Fair,2017-02-06
6,6:52 AM,35F,85%,5mph,Fair,2017-02-06
7,7:52 AM,35F,92%,6mph,Fair,2017-02-06
8,8:52 AM,40F,79%,5mph,Partly Cloudy,2017-02-06
9,9:52 AM,45F,68%,7mph,Partly Cloudy,2017-02-06
10,10:52 AM,50F,50%,6mph,Partly Cloudy,2017-02-06
11,11:52 AM,53F,48%,12mph,Mostly Cloudy,2017-02-06
12,12:52 PM,56F,44%,9mph,Mostly Cloudy,2017-02-06
13,1:52 PM,58F,41%,9mph,Partly Cloudy,2017-02-06
14,2:52 PM,58F,41%,13mph,Fair,2017-02-06
15,3:52 PM,59F,41%,10mph,Partly Cloudy,2017-02-06
16,4:52 PM,57F,44%,8mph,Partly Cloudy,2017-02-06
17,5:52 PM,53F,50%,9mph,Partly Cloudy,2017-02-06
18,6:52 PM,53F,52%,8mph,Partly Cloudy,2017-02-06
19,7:52 PM,50F,59%,8mph,Cloudy,2017-02-06
20,8:52 PM,48F,66%,12mph,Mostly Cloudy,2017-02-06
21,9:52 PM,49F,64%,12mph,Mostly Cloudy,2017-02-06
22,10:52 PM,47F,68%,12mph,Mostly Cloudy,2017-02-06
23,11:52 PM,49F,66%,13mph,Cloudy,2017-02-06
0,12:52 AM,50F,66%,13mph,Light Rain,2017-02-07
1,1:52 AM,50F,68%,10mph,Light Rain,2017-02-07
2,2:52 AM,51F,63%,13mph,Cloudy,2017-02-07
3,3:52 AM,51F,61%,6mph,Mostly Cloudy,2017-02-07
4,4:52 AM,50F,63%,9mph,Cloudy,2017-02-07
5,5:52 AM,49F,66%,8mph,Cloudy,2017-02-07
6,6:52 AM,51F,63%,8mph,Mostly Cloudy,2017-02-07
7,7:52 AM,53F,64%,10mph,Cloudy,2017-02-07
8,8:52 AM,52F,66%,10mph,Cloudy,2017-02-07
9,9:52 AM,56F,62%,10mph,Cloudy,2017-02-07
10,10:52 AM,59F,60%,9mph,Cloudy,2017-02-07
11,11:52 AM,63F,56%,13mph,Cloudy,2017-02-07
12,12:52 PM,66F,56%,10mph,Cloudy,2017-02-07
13,1:52 PM,65F,56%,15mph,Cloudy,2017-02-07
14,2:52 PM,71F,49%,20mph,Cloudy,2017-02-07
15,3:52 PM,71F,47%,16mph,Cloudy,2017-02-07
16,4:52 PM,71F,47%,17mph,Cloudy,2017-02-07
17,5:52 PM,64F,56%,16mph,Mostly Cloudy,2017-02-07
18,6:52 PM,63F,60%,17mph,Cloudy,2017-02-07
19,7:52 PM,61F,64%,17mph,Cloudy,2017-02-07
20,8:52 PM,62F,67%,17mph,Mostly Cloudy,2017-02-07
21,9:52 PM,61F,70%,17mph,Cloudy,2017-02-07
22,10:52 PM,60F,72%,16mph,Cloudy,2017-02-07
23,11:52 PM,64F,70%,18mph,Cloudy,2017-02-07
0,12:52 AM,63F,72%,12mph,Cloudy,2017-02-08
1,1:52 AM,64F,70%,14mph,Cloudy,2017-02-08
2,2:52 AM,63F,70%,12mph,Cloudy,2017-02-08
3,3:52 AM,60F,75%,9mph,Cloudy,2017-02-08
4,4:52 AM,56F,84%,10mph,Cloudy,2017-02-08
5,5:52 AM,57F,77%,9mph,Cloudy,2017-02-08
6,6:52 AM,52F,89%,8mph,Mostly Cloudy,2017-02-08
7,7:52 AM,55F,83%,3mph,Mostly Cloudy,2017-02-08
8,8:52 AM,59F,78%,7mph,Mostly Cloudy,2017-02-08
9,9:52 AM,66F,56%,5mph,Mostly Cloudy,2017-02-08
10,10:52 AM,67F,57%,5mph,Mostly Cloudy,2017-02-08
11,11:52 AM,73F,38%,15mph,Mostly Cloudy,2017-02-08
12,12:52 PM,72F,41%,13mph,Mostly Cloudy,2017-02-08
13,1:52 PM,72F,40%,12mph,Mostly Cloudy,2017-02-08
14,2:52 PM,70F,42%,15mph,Mostly Cloudy,2017-02-08
15,3:52 PM,68F,43%,12mph,Mostly Cloudy,2017-02-08
16,4:52 PM,64F,48%,12mph,Mostly Cloudy,2017-02-08
17,5:52 PM,60F,53%,10mph,Mostly Cloudy,2017-02-08
18,6:52 PM,59F,58%,9mph,Cloudy,2017-02-08
19,7:52 PM,57F,57%,8mph,Cloudy,2017-02-08
20,8:52 PM,56F,57%,8mph,Cloudy,2017-02-08
21,9:52 PM,54F,64%,10mph,Cloudy,2017-02-08
22,10:52 PM,53F,64%,12mph,Cloudy,2017-02-08
23,11:52 PM,53F,64%,8mph,Light Rain,2017-02-08
0,12:52 AM,51F,71%,7mph,Cloudy,2017-02-09
1,1:08 AM,51F,68%,3mph,Thunder in the Vicinity,2017-02-09
2,1:23 AM,51F,68%,7mph,Cloudy,2017-02-09
3,1:52 AM,51F,71%,7mph,Cloudy,2017-02-09
4,2:52 AM,50F,77%,8mph,Light Rain,2017-02-09
5,3:08 AM,49F,83%,10mph,Rain,2017-02-09
6,3:52 AM,48F,89%,16mph,Light Rain,2017-02-09
7,4:14 AM,46F,93%,23mph,Light Rain / Windy,2017-02-09
8,4:52 AM,44F,89%,25mph,Light Rain / Windy,2017-02-09
9,5:08 AM,42F,89%,30mph,Light Rain / Windy,2017-02-09
10,5:52 AM,39F,86%,22mph,Light Rain / Windy,2017-02-09
11,6:31 AM,38F,86%,23mph,Light Rain / Windy,2017-02-09
12,6:52 AM,37F,89%,24mph,Light Rain / Windy,2017-02-09
13,7:33 AM,37F,86%,20mph,Cloudy,2017-02-09
14,7:41 AM,37F,86%,20mph,Cloudy,2017-02-09
15,7:52 AM,37F,82%,23mph,Cloudy / Windy,2017-02-09
16,8:14 AM,36F,89%,20mph,Light Snow,2017-02-09
17,8:52 AM,37F,79%,22mph,Cloudy / Windy,2017-02-09
18,9:52 AM,37F,67%,33mph,Cloudy / Windy,2017-02-09
19,10:52 AM,36F,57%,31mph,Mostly Cloudy / Windy,2017-02-09
20,11:52 AM,35F,57%,23mph,Mostly Cloudy / Windy,2017-02-09
21,12:52 PM,35F,48%,21mph,Mostly Cloudy / Windy,2017-02-09
22,1:52 PM,36F,46%,21mph,Mostly Cloudy / Windy,2017-02-09
23,2:52 PM,35F,39%,30mph,Mostly Cloudy / Windy,2017-02-09
24,3:52 PM,35F,46%,20mph,Mostly Cloudy,2017-02-09
25,4:37 PM,32F,52%,22mph,Light Snow / Windy,2017-02-09
26,4:52 PM,32F,56%,21mph,Light Snow / Windy,2017-02-09
27,5:00 PM,32F,59%,24mph,Light Snow / Windy,2017-02-09
28,5:03 PM,31F,59%,25mph,Light Snow / Windy,2017-02-09
29,5:28 PM,31F,54%,16mph,Mostly Cloudy,2017-02-09
30,5:52 PM,31F,43%,18mph,Partly Cloudy,2017-02-09
31,6:52 PM,30F,36%,25mph,Partly Cloudy / Windy,2017-02-09
32,7:52 PM,29F,40%,16mph,Partly Cloudy,2017-02-09
33,8:52 PM,28F,41%,28mph,Partly Cloudy / Windy,2017-02-09
34,9:52 PM,28F,45%,22mph,Mostly Cloudy / Windy,2017-02-09
35,10:52 PM,27F,51%,20mph,Mostly Cloudy,2017-02-09
36,11:52 PM,26F,41%,21mph,Fair / Windy,2017-02-09
0,12:52 AM,25F,41%,17mph,Fair,2017-02-10
1,1:52 AM,24F,44%,14mph,Fair,2017-02-10
2,2:52 AM,24F,46%,13mph,Fair,2017-02-10
3,3:52 AM,24F,46%,13mph,Fair,2017-02-10
4,4:52 AM,24F,46%,12mph,Fair,2017-02-10
5,5:52 AM,24F,48%,7mph,Fair,2017-02-10
6,6:19 AM,24F,48%,8mph,Fair,2017-02-10
7,6:52 AM,24F,48%,6mph,Mostly Cloudy,2017-02-10
8,7:52 AM,25F,51%,8mph,Cloudy,2017-02-10
9,8:52 AM,27F,47%,9mph,Mostly Cloudy,2017-02-10
10,9:52 AM,30F,38%,12mph,Mostly Cloudy,2017-02-10
11,10:52 AM,32F,35%,15mph,Mostly Cloudy,2017-02-10
12,11:52 AM,35F,30%,12mph,Partly Cloudy,2017-02-10
13,12:52 PM,37F,29%,14mph,Partly Cloudy,2017-02-10
14,1:52 PM,38F,28%,10mph,Cloudy,2017-02-10
15,2:52 PM,38F,27%,12mph,Cloudy,2017-02-10
16,3:52 PM,37F,29%,14mph,Cloudy,2017-02-10
17,4:52 PM,37F,29%,12mph,Cloudy,2017-02-10
18,5:52 PM,37F,34%,12mph,Cloudy,2017-02-10
19,6:52 PM,36F,34%,12mph,Cloudy,2017-02-10
20,7:52 PM,37F,33%,13mph,Cloudy,2017-02-10
21,8:52 PM,37F,34%,12mph,Cloudy,2017-02-10
22,9:52 PM,37F,36%,13mph,Cloudy,2017-02-10
23,10:52 PM,38F,36%,10mph,Cloudy,2017-02-10
24,11:52 PM,38F,38%,10mph,Cloudy,2017-02-10
0,12:52 AM,38F,43%,13mph,Cloudy,2017-02-11
1,1:52 AM,37F,41%,7mph,Partly Cloudy,2017-02-11
2,2:52 AM,36F,48%,7mph,Partly Cloudy,2017-02-11
3,3:52 AM,35F,54%,7mph,Cloudy,2017-02-11
4,4:52 AM,37F,52%,0mph,Mostly Cloudy,2017-02-11
5,5:52 AM,40F,47%,3mph,Cloudy,2017-02-11
6,6:52 AM,39F,53%,3mph,Mostly Cloudy,2017-02-11
7,7:52 AM,41F,55%,7mph,Cloudy,2017-02-11
8,8:52 AM,45F,52%,7mph,Mostly Cloudy,2017-02-11
9,9:52 AM,48F,42%,14mph,Fair,2017-02-11
10,10:52 AM,49F,50%,8mph,Mostly Cloudy,2017-02-11
11,11:52 AM,51F,43%,9mph,Cloudy,2017-02-11
12,12:52 PM,50F,50%,8mph,Cloudy,2017-02-11
13,1:52 PM,49F,59%,7mph,Cloudy,2017-02-11
14,2:52 PM,50F,57%,7mph,Mostly Cloudy,2017-02-11
15,3:52 PM,52F,47%,3mph,Cloudy,2017-02-11
16,4:52 PM,50F,54%,5mph,Cloudy,2017-02-11
17,5:52 PM,50F,50%,3mph,Cloudy,2017-02-11
18,6:52 PM,49F,59%,3mph,Cloudy,2017-02-11
19,7:52 PM,49F,56%,0mph,Cloudy,2017-02-11
20,8:52 PM,48F,61%,0mph,Cloudy,2017-02-11
21,9:52 PM,46F,71%,0mph,Cloudy,2017-02-11
22,10:52 PM,48F,61%,0mph,Cloudy,2017-02-11
23,11:52 PM,48F,61%,0mph,Cloudy,2017-02-11
0,12:52 AM,45F,76%,5mph,Cloudy,2017-02-12
1,1:52 AM,48F,63%,7mph,Cloudy,2017-02-12
2,2:52 AM,47F,66%,8mph,Cloudy,2017-02-12
3,3:52 AM,49F,59%,5mph,Cloudy,2017-02-12
4,4:52 AM,47F,66%,8mph,Cloudy,2017-02-12
5,5:52 AM,47F,66%,9mph,Cloudy,2017-02-12
6,6:52 AM,48F,63%,6mph,Cloudy,2017-02-12
7,7:52 AM,48F,66%,7mph,Cloudy,2017-02-12
8,8:52 AM,47F,71%,6mph,Cloudy,2017-02-12
9,9:52 AM,48F,74%,8mph,Cloudy,2017-02-12
10,10:52 AM,48F,77%,6mph,Light Rain,2017-02-12
11,11:52 AM,49F,86%,8mph,Cloudy,2017-02-12
12,12:30 PM,51F,80%,6mph,Cloudy,2017-02-12
13,12:52 PM,51F,83%,7mph,Mostly Cloudy,2017-02-12
14,1:16 PM,51F,83%,6mph,Cloudy,2017-02-12
15,1:52 PM,50F,86%,7mph,Cloudy,2017-02-12
16,2:52 PM,52F,83%,6mph,Cloudy,2017-02-12
17,3:52 PM,51F,83%,7mph,Mostly Cloudy,2017-02-12
18,4:52 PM,51F,83%,17mph,Cloudy,2017-02-12
19,5:52 PM,49F,86%,10mph,Cloudy,2017-02-12
20,6:52 PM,49F,83%,17mph,Mostly Cloudy,2017-02-12
21,7:52 PM,48F,83%,14mph,Mostly Cloudy,2017-02-12
22,8:52 PM,49F,77%,8mph,Partly Cloudy,2017-02-12
23,9:52 PM,53F,61%,9mph,Cloudy,2017-02-12
24,10:52 PM,55F,42%,21mph,Mostly Cloudy / Windy,2017-02-12
25,11:22 PM,52F,50%,52mph,Light Rain / Windy,2017-02-12
26,11:52 PM,47F,52%,18mph,Cloudy,2017-02-12
0,12:52 AM,46F,30%,24mph,Cloudy / Windy,2017-02-13
1,1:52 AM,44F,28%,15mph,Fair,2017-02-13
2,2:52 AM,43F,32%,25mph,Fair / Windy,2017-02-13
3,3:52 AM,42F,35%,18mph,Fair,2017-02-13
4,4:52 AM,39F,55%,21mph,Fair / Windy,2017-02-13
5,5:52 AM,38F,44%,20mph,Fair,2017-02-13
6,6:52 AM,38F,48%,17mph,Fair,2017-02-13
7,7:52 AM,40F,45%,33mph,Fair / Windy,2017-02-13
8,8:52 AM,41F,41%,21mph,Fair / Windy,2017-02-13
9,9:52 AM,41F,40%,17mph,Fair,2017-02-13
10,10:52 AM,42F,40%,29mph,Fair / Windy,2017-02-13
11,11:52 AM,44F,35%,26mph,Fair / Windy,2017-02-13
12,12:52 PM,45F,36%,20mph,Fair,2017-02-13
13,1:52 PM,46F,34%,26mph,Fair / Windy,2017-02-13
14,2:52 PM,46F,34%,25mph,Fair / Windy,2017-02-13
15,3:52 PM,46F,33%,23mph,Fair / Windy,2017-02-13
16,4:52 PM,45F,34%,14mph,Fair,2017-02-13
17,5:52 PM,43F,37%,15mph,Fair,2017-02-13
18,6:52 PM,42F,40%,15mph,Fair,2017-02-13
19,7:52 PM,39F,49%,10mph,Fair,2017-02-13
20,8:52 PM,36F,55%,8mph,Fair,2017-02-13
21,9:52 PM,36F,55%,8mph,Fair,2017-02-13
22,10:52 PM,36F,52%,7mph,Fair,2017-02-13
23,11:52 PM,36F,52%,6mph,Fair,2017-02-13
0,12:52 AM,34F,56%,5mph,Mostly Cloudy,2017-02-14
1,1:52 AM,34F,64%,0mph,Cloudy,2017-02-14
2,2:52 AM,33F,66%,5mph,Mostly Cloudy,2017-02-14
3,3:52 AM,32F,66%,5mph,Cloudy,2017-02-14
4,4:52 AM,32F,73%,3mph,Cloudy,2017-02-14
5,5:52 AM,33F,70%,5mph,Cloudy,2017-02-14
6,6:52 AM,34F,75%,3mph,Cloudy,2017-02-14
7,7:52 AM,35F,72%,6mph,Cloudy,2017-02-14
8,8:52 AM,37F,67%,6mph,Cloudy,2017-02-14
9,9:52 AM,39F,55%,12mph,Cloudy,2017-02-14
10,10:52 AM,42F,60%,13mph,Light Rain,2017-02-14
11,11:52 AM,42F,65%,13mph,Cloudy,2017-02-14
12,12:52 PM,42F,76%,17mph,Light Rain,2017-02-14
13,1:52 PM,42F,73%,7mph,Cloudy,2017-02-14
14,2:52 PM,44F,63%,7mph,Mostly Cloudy,2017-02-14
15,3:52 PM,45F,60%,3mph,Mostly Cloudy,2017-02-14
16,4:52 PM,45F,58%,6mph,Cloudy,2017-02-14
17,5:52 PM,45F,44%,8mph,Cloudy,2017-02-14
18,6:52 PM,44F,47%,10mph,Cloudy,2017-02-14
19,7:52 PM,44F,45%,10mph,Fair,2017-02-14
20,8:52 PM,43F,47%,3mph,Cloudy,2017-02-14
21,9:52 PM,41F,70%,10mph,Mostly Cloudy,2017-02-14
22,10:52 PM,41F,57%,3mph,Cloudy,2017-02-14
23,11:52 PM,40F,70%,5mph,Mostly Cloudy,2017-02-14
0,12:52 AM,40F,63%,0mph,Cloudy,2017-02-15
1,1:52 AM,38F,73%,3mph,Cloudy,2017-02-15
2,2:52 AM,39F,79%,3mph,Cloudy,2017-02-15
3,3:52 AM,38F,70%,3mph,Cloudy,2017-02-15
4,4:52 AM,39F,76%,7mph,Cloudy,2017-02-15
5,5:52 AM,40F,68%,6mph,Cloudy,2017-02-15
6,6:52 AM,41F,65%,5mph,Cloudy,2017-02-15
7,7:52 AM,42F,62%,5mph,Cloudy,2017-02-15
8,8:52 AM,43F,60%,6mph,Cloudy,2017-02-15
9,9:52 AM,44F,65%,6mph,Cloudy,2017-02-15
10,10:52 AM,45F,71%,7mph,Cloudy,2017-02-15
11,11:52 AM,49F,66%,5mph,Cloudy,2017-02-15
12,12:52 PM,51F,43%,22mph,Mostly Cloudy / Windy,2017-02-15
13,1:52 PM,51F,44%,22mph,Partly Cloudy / Windy,2017-02-15
14,2:52 PM,49F,35%,22mph,Mostly Cloudy / Windy,2017-02-15
15,3:52 PM,45F,40%,28mph,Mostly Cloudy / Windy,2017-02-15
16,4:52 PM,44F,38%,22mph,Fair / Windy,2017-02-15
17,5:52 PM,43F,40%,13mph,Fair,2017-02-15
18,6:52 PM,41F,40%,15mph,Fair,2017-02-15
19,7:52 PM,40F,41%,13mph,Fair,2017-02-15
20,8:52 PM,39F,43%,13mph,Partly Cloudy,2017-02-15
21,9:52 PM,38F,43%,8mph,Partly Cloudy,2017-02-15
22,10:52 PM,38F,41%,9mph,Mostly Cloudy,2017-02-15
23,11:52 PM,38F,44%,14mph,Partly Cloudy,2017-02-15
0,12:52 AM,37F,46%,8mph,Partly Cloudy,2017-02-16
1,1:52 AM,36F,59%,10mph,Mostly Cloudy,2017-02-16
2,2:52 AM,35F,50%,10mph,Fair,2017-02-16
3,3:52 AM,34F,46%,14mph,Mostly Cloudy,2017-02-16
4,4:52 AM,34F,46%,9mph,Partly Cloudy,2017-02-16
5,5:52 AM,34F,50%,15mph,Partly Cloudy,2017-02-16
6,6:52 AM,33F,52%,10mph,Mostly Cloudy,2017-02-16
7,7:52 AM,34F,56%,13mph,Mostly Cloudy,2017-02-16
8,8:33 AM,33F,66%,13mph,Light Snow,2017-02-16
9,8:39 AM,33F,66%,12mph,Light Snow,2017-02-16
10,8:52 AM,34F,61%,15mph,Cloudy,2017-02-16
11,9:52 AM,38F,44%,16mph,Mostly Cloudy,2017-02-16
12,10:52 AM,37F,37%,21mph,Mostly Cloudy / Windy,2017-02-16
13,11:52 AM,39F,36%,17mph,Mostly Cloudy,2017-02-16
14,12:52 PM,39F,34%,18mph,Cloudy,2017-02-16
15,1:52 PM,40F,35%,20mph,Mostly Cloudy,2017-02-16
16,2:52 PM,39F,36%,21mph,Mostly Cloudy / Windy,2017-02-16
17,3:52 PM,39F,36%,20mph,Mostly Cloudy,2017-02-16
18,4:52 PM,39F,36%,14mph,Partly Cloudy,2017-02-16
19,5:52 PM,37F,39%,15mph,Fair,2017-02-16
20,6:52 PM,36F,39%,13mph,Fair,2017-02-16
21,7:52 PM,35F,42%,10mph,Fair,2017-02-16
22,8:52 PM,34F,44%,6mph,Fair,2017-02-16
23,9:52 PM,33F,46%,8mph,Fair,2017-02-16
24,10:52 PM,33F,48%,10mph,Fair,2017-02-16
25,11:52 PM,32F,50%,7mph,Fair,2017-02-16
0,12:52 AM,30F,54%,6mph,Fair,2017-02-17
1,1:52 AM,31F,52%,0mph,Fair,2017-02-17
2,2:52 AM,30F,54%,5mph,Fair,2017-02-17
3,3:52 AM,30F,54%,3mph,Fair,2017-02-17
4,4:52 AM,31F,52%,0mph,Fair,2017-02-17
5,5:52 AM,29F,58%,6mph,Partly Cloudy,2017-02-17
6,6:52 AM,30F,56%,5mph,Mostly Cloudy,2017-02-17
7,7:52 AM,34F,50%,8mph,Cloudy,2017-02-17
8,8:52 AM,34F,50%,7mph,Cloudy,2017-02-17
9,9:52 AM,36F,48%,6mph,Cloudy,2017-02-17
10,10:52 AM,37F,52%,5mph,Cloudy,2017-02-17
11,11:52 AM,40F,43%,3mph,Partly Cloudy,2017-02-17
12,12:52 PM,44F,37%,3mph,Partly Cloudy,2017-02-17
13,1:52 PM,46F,34%,3mph,Fair,2017-02-17
14,2:52 PM,49F,32%,3mph,Fair,2017-02-17
15,3:52 PM,50F,33%,7mph,Partly Cloudy,2017-02-17
16,4:52 PM,50F,36%,3mph,Partly Cloudy,2017-02-17
17,5:52 PM,49F,38%,5mph,Mostly Cloudy,2017-02-17
18,6:23 PM,48F,37%,3mph,Fair,2017-02-17
19,6:52 PM,45F,48%,8mph,Fair,2017-02-17
20,7:52 PM,45F,46%,0mph,Fair,2017-02-17
21,8:52 PM,43F,51%,5mph,Fair,2017-02-17
22,9:52 PM,40F,65%,3mph,Fair,2017-02-17
23,10:52 PM,39F,65%,0mph,Fair,2017-02-17
24,11:52 PM,38F,70%,5mph,Fair,2017-02-17
0,12:52 AM,38F,70%,7mph,Fair,2017-02-18
1,1:52 AM,37F,70%,3mph,Fair,2017-02-18
2,2:52 AM,36F,73%,5mph,Fair,2017-02-18
3,3:52 AM,36F,73%,0mph,Fair,2017-02-18
4,4:52 AM,35F,78%,5mph,Fair,2017-02-18
5,5:52 AM,33F,82%,5mph,Fair,2017-02-18
6,6:52 AM,34F,79%,6mph,Fair,2017-02-18
7,7:52 AM,37F,73%,6mph,Partly Cloudy,2017-02-18
8,8:52 AM,40F,70%,6mph,Partly Cloudy,2017-02-18
9,9:52 AM,44F,63%,7mph,Partly Cloudy,2017-02-18
10,10:52 AM,48F,54%,9mph,Cloudy,2017-02-18
11,11:52 AM,56F,42%,10mph,Cloudy,2017-02-18
12,12:52 PM,57F,40%,10mph,Cloudy,2017-02-18
13,1:52 PM,65F,32%,8mph,Mostly Cloudy,2017-02-18
14,2:52 PM,63F,33%,12mph,Mostly Cloudy,2017-02-18
15,3:52 PM,63F,35%,12mph,Cloudy,2017-02-18
16,4:52 PM,62F,38%,9mph,Cloudy,2017-02-18
17,5:52 PM,57F,44%,10mph,Cloudy,2017-02-18
18,6:52 PM,57F,44%,8mph,Cloudy,2017-02-18
19,7:52 PM,58F,39%,7mph,Cloudy,2017-02-18
20,8:52 PM,57F,49%,6mph,Cloudy,2017-02-18
21,9:52 PM,58F,42%,3mph,Cloudy,2017-02-18
22,10:52 PM,59F,41%,0mph,Cloudy,2017-02-18
23,11:52 PM,55F,51%,9mph,Cloudy,2017-02-18
0,12:52 AM,55F,51%,5mph,Cloudy,2017-02-19
1,1:52 AM,56F,51%,6mph,Cloudy,2017-02-19
2,2:52 AM,56F,60%,0mph,Light Rain,2017-02-19
3,3:52 AM,50F,86%,6mph,Light Rain,2017-02-19
4,4:52 AM,53F,74%,0mph,Cloudy,2017-02-19
5,5:52 AM,59F,64%,7mph,Cloudy,2017-02-19
6,6:52 AM,56F,67%,5mph,Cloudy,2017-02-19
7,7:52 AM,60F,60%,10mph,Cloudy,2017-02-19
8,8:52 AM,61F,56%,13mph,Mostly Cloudy,2017-02-19
9,9:52 AM,61F,56%,12mph,Cloudy,2017-02-19
10,10:52 AM,65F,48%,10mph,Mostly Cloudy,2017-02-19
11,11:52 AM,68F,43%,14mph,Partly Cloudy,2017-02-19
12,12:52 PM,68F,42%,7mph,Fair,2017-02-19
