,time,temp,hum,wind,weather,date
0,11:52 PM,46F,73%,6mph,Mostly Cloudy,2017-11-01
1,12:52 AM,46F,76%,9mph,Partly Cloudy,2017-11-01
2,1:52 AM,47F,74%,10mph,Cloudy,2017-11-01
3,2:52 AM,46F,73%,7mph,Mostly Cloudy,2017-11-01
4,3:52 AM,46F,73%,7mph,Cloudy,2017-11-01
5,4:52 AM,46F,71%,7mph,Partly Cloudy,2017-11-01
6,5:52 AM,46F,73%,7mph,Cloudy,2017-11-01
7,6:52 AM,47F,71%,10mph,Cloudy,2017-11-01
8,7:12 AM,47F,71%,9mph,Cloudy,2017-11-01
9,7:52 AM,48F,68%,8mph,Cloudy,2017-11-01
10,8:12 AM,49F,66%,7mph,Cloudy,2017-11-01
11,8:52 AM,50F,68%,8mph,Cloudy,2017-11-01
12,9:52 AM,53F,66%,9mph,Cloudy,2017-11-01
13,10:52 AM,55F,64%,6mph,Cloudy,2017-11-01
14,11:27 AM,56F,64%,3mph,Cloudy,2017-11-01
15,11:52 AM,57F,64%,5mph,Cloudy,2017-11-01
16,12:52 PM,59F,64%,5mph,Cloudy,2017-11-01
17,1:52 PM,63F,63%,5mph,Cloudy,2017-11-01
18,2:52 PM,63F,67%,3mph,Mostly Cloudy,2017-11-01
19,3:17 PM,64F,67%,5mph,Cloudy,2017-11-01
20,3:52 PM,63F,70%,3mph,Cloudy,2017-11-01
21,4:52 PM,58F,87%,7mph,Light Rain,2017-11-01
22,5:52 PM,60F,78%,3mph,Mostly Cloudy,2017-11-01
23,6:52 PM,59F,83%,0mph,Cloudy,2017-11-01
24,7:52 PM,57F,89%,3mph,Cloudy,2017-11-01
25,8:52 PM,56F,97%,5mph,Mostly Cloudy,2017-11-01
26,9:52 PM,54F,86%,5mph,Mostly Cloudy,2017-11-01
27,10:52 PM,53F,83%,7mph,Cloudy,2017-11-01
0,11:52 PM,53F,80%,5mph,Cloudy,2017-11-02
1,12:52 AM,53F,80%,5mph,Cloudy,2017-11-02
2,1:52 AM,52F,86%,3mph,Mostly Cloudy,2017-11-02
3,2:52 AM,52F,86%,0mph,Cloudy,2017-11-02
4,3:52 AM,53F,89%,0mph,Cloudy,2017-11-02
5,4:52 AM,53F,89%,0mph,Cloudy,2017-11-02
6,5:52 AM,54F,90%,3mph,Cloudy,2017-11-02
7,6:52 AM,54F,93%,3mph,Cloudy,2017-11-02
8,7:52 AM,56F,97%,3mph,Cloudy,2017-11-02
9,8:52 AM,59F,90%,6mph,Mostly Cloudy,2017-11-02
10,9:52 AM,63F,84%,10mph,Partly Cloudy,2017-11-02
11,10:52 AM,70F,65%,7mph,Fair,2017-11-02
12,11:52 AM,70F,65%,10mph,Partly Cloudy,2017-11-02
13,12:52 PM,73F,61%,14mph,Fair,2017-11-02
14,1:52 PM,75F,57%,10mph,Fair,2017-11-02
15,2:52 PM,76F,54%,12mph,Partly Cloudy,2017-11-02
16,3:52 PM,71F,66%,10mph,Partly Cloudy,2017-11-02
17,4:52 PM,69F,70%,10mph,Partly Cloudy,2017-11-02
18,5:52 PM,68F,73%,9mph,Partly Cloudy,2017-11-02
19,6:52 PM,65F,81%,7mph,Partly Cloudy,2017-11-02
20,7:52 PM,63F,87%,7mph,Partly Cloudy,2017-11-02
21,8:52 PM,64F,87%,7mph,Partly Cloudy,2017-11-02
22,9:52 PM,62F,86%,8mph,Mostly Cloudy,2017-11-02
23,10:52 PM,61F,90%,7mph,Partly Cloudy,2017-11-02
0,11:52 PM,62F,90%,7mph,Fair,2017-11-03
1,12:52 AM,61F,90%,6mph,Fair,2017-11-03
2,1:52 AM,61F,93%,0mph,Fair,2017-11-03
3,2:52 AM,59F,96%,0mph,Partly Cloudy,2017-11-03
4,3:52 AM,59F,96%,6mph,Fair,2017-11-03
5,4:52 AM,58F,100%,7mph,Fair,2017-11-03
6,5:52 AM,59F,96%,5mph,Fair,2017-11-03
7,6:52 AM,60F,93%,3mph,Fair,2017-11-03
8,7:52 AM,61F,93%,6mph,Fair,2017-11-03
9,8:52 AM,63F,90%,8mph,Mostly Cloudy,2017-11-03
10,9:52 AM,66F,78%,7mph,Mostly Cloudy,2017-11-03
11,10:52 AM,68F,76%,7mph,Fair,2017-11-03
12,11:52 AM,73F,66%,7mph,Mostly Cloudy,2017-11-03
13,12:52 PM,75F,62%,5mph,Mostly Cloudy,2017-11-03
14,1:52 PM,78F,52%,14mph,Mostly Cloudy,2017-11-03
15,2:52 PM,77F,58%,10mph,Cloudy,2017-11-03
16,3:52 PM,76F,58%,10mph,Cloudy,2017-11-03
17,4:52 PM,74F,62%,9mph,Mostly Cloudy,2017-11-03
18,5:52 PM,72F,68%,8mph,Cloudy,2017-11-03
19,6:52 PM,71F,68%,9mph,Cloudy,2017-11-03
20,7:52 PM,70F,65%,16mph,Cloudy,2017-11-03
21,8:52 PM,67F,68%,13mph,Mostly Cloudy,2017-11-03
22,9:52 PM,65F,70%,16mph,Mostly Cloudy,2017-11-03
23,10:26 PM,64F,70%,13mph,Mostly Cloudy,2017-11-03
24,10:52 PM,63F,67%,18mph,Mostly Cloudy,2017-11-03
0,11:52 PM,60F,72%,16mph,Fair,2017-11-04
1,12:52 AM,57F,67%,15mph,Mostly Cloudy,2017-11-04
2,1:52 AM,56F,62%,13mph,Mostly Cloudy,2017-11-04
3,2:52 AM,54F,66%,9mph,Mostly Cloudy,2017-11-04
4,3:52 AM,53F,66%,14mph,Mostly Cloudy,2017-11-04
5,4:52 AM,52F,69%,14mph,Mostly Cloudy,2017-11-04
6,5:52 AM,51F,66%,10mph,Cloudy,2017-11-04
7,6:52 AM,50F,66%,12mph,Mostly Cloudy,2017-11-04
8,7:52 AM,49F,66%,12mph,Cloudy,2017-11-04
9,8:52 AM,50F,66%,10mph,Cloudy,2017-11-04
10,9:52 AM,51F,66%,7mph,Cloudy,2017-11-04
11,10:52 AM,54F,62%,9mph,Mostly Cloudy,2017-11-04
12,11:52 AM,57F,55%,5mph,Mostly Cloudy,2017-11-04
13,12:52 PM,57F,59%,6mph,Cloudy,2017-11-04
14,1:52 PM,60F,55%,5mph,Cloudy,2017-11-04
15,2:52 PM,59F,62%,8mph,Cloudy,2017-11-04
16,3:52 PM,57F,67%,10mph,Light Rain,2017-11-04
17,4:52 PM,56F,72%,7mph,Light Rain,2017-11-04
18,5:52 PM,56F,75%,3mph,Light Rain,2017-11-04
19,6:52 PM,54F,86%,3mph,Light Rain,2017-11-04
20,7:36 PM,53F,93%,5mph,Light Rain,2017-11-04
21,7:52 PM,53F,93%,6mph,Rain,2017-11-04
22,8:31 PM,53F,96%,8mph,Light Rain,2017-11-04
23,8:52 PM,53F,96%,5mph,Heavy Rain,2017-11-04
24,9:01 PM,54F,97%,0mph,Rain,2017-11-04
25,9:13 PM,54F,93%,0mph,Heavy Rain,2017-11-04
26,9:15 PM,54F,93%,0mph,Rain,2017-11-04
27,9:24 PM,54F,93%,0mph,Light Rain,2017-11-04
28,9:52 PM,54F,97%,3mph,Light Rain,2017-11-04
29,10:52 PM,54F,100%,5mph,Light Drizzle,2017-11-04
0,11:52 PM,54F,100%,6mph,Light Drizzle,2017-11-05
1,12:48 AM,54F,100%,7mph,Light Drizzle,2017-11-05
2,12:52 AM,55F,96%,7mph,Light Drizzle,2017-11-05
3,1:52 AM,55F,96%,6mph,Light Drizzle,2017-11-05
4,2:05 AM,54F,100%,6mph,Light Drizzle,2017-11-05
5,2:52 AM,54F,100%,6mph,Light Drizzle,2017-11-05
6,3:03 AM,54F,100%,6mph,Light Drizzle,2017-11-05
7,3:44 AM,55F,96%,5mph,Light Drizzle,2017-11-05
8,3:52 AM,55F,96%,6mph,Light Drizzle,2017-11-05
9,4:07 AM,54F,100%,7mph,Light Drizzle,2017-11-05
10,4:18 AM,55F,96%,6mph,Light Drizzle,2017-11-05
11,4:52 AM,55F,100%,3mph,Light Drizzle,2017-11-05
12,5:52 AM,55F,100%,5mph,Light Drizzle,2017-11-05
13,6:38 AM,55F,100%,0mph,Light Drizzle,2017-11-05
14,6:52 AM,55F,100%,5mph,Light Drizzle,2017-11-05
15,7:35 AM,56F,97%,3mph,Light Drizzle,2017-11-05
16,7:52 AM,56F,97%,3mph,Light Drizzle,2017-11-05
17,8:46 AM,55F,100%,3mph,Light Drizzle,2017-11-05
18,8:52 AM,56F,100%,3mph,Light Drizzle,2017-11-05
19,9:25 AM,57F,96%,0mph,Light Drizzle,2017-11-05
20,9:52 AM,57F,100%,0mph,Light Drizzle,2017-11-05
21,10:52 AM,58F,100%,0mph,Light Drizzle,2017-11-05
22,11:14 AM,59F,96%,3mph,Light Drizzle,2017-11-05
23,11:52 AM,59F,96%,0mph,Light Drizzle,2017-11-05
24,12:52 PM,60F,100%,6mph,Light Drizzle,2017-11-05
25,1:52 PM,60F,100%,7mph,Light Drizzle,2017-11-05
26,2:25 PM,60F,100%,8mph,Cloudy,2017-11-05
27,2:52 PM,60F,100%,9mph,Cloudy,2017-11-05
28,3:25 PM,61F,93%,8mph,Cloudy,2017-11-05
29,3:28 PM,60F,96%,8mph,Cloudy,2017-11-05
30,3:52 PM,60F,96%,7mph,Cloudy,2017-11-05
31,4:03 PM,60F,100%,6mph,Cloudy,2017-11-05
32,4:52 PM,61F,93%,6mph,Cloudy,2017-11-05
33,4:57 PM,61F,93%,7mph,Cloudy,2017-11-05
34,5:18 PM,60F,96%,7mph,Cloudy,2017-11-05
35,5:52 PM,60F,96%,8mph,Cloudy,2017-11-05
36,6:52 PM,60F,96%,8mph,Cloudy,2017-11-05
37,7:52 PM,61F,97%,13mph,Cloudy,2017-11-05
38,8:52 PM,61F,97%,9mph,Cloudy,2017-11-05
39,9:52 PM,61F,97%,8mph,Cloudy,2017-11-05
40,10:17 PM,61F,97%,8mph,Cloudy,2017-11-05
41,10:46 PM,61F,100%,9mph,Cloudy,2017-11-05
42,10:52 PM,60F,100%,8mph,Cloudy,2017-11-05
43,11:49 PM,61F,100%,14mph,Cloudy,2017-11-05
44,11:52 PM,61F,97%,15mph,Cloudy,2017-11-05
0,12:10 AM,61F,97%,13mph,Cloudy,2017-11-06
1,12:29 AM,61F,97%,12mph,Cloudy,2017-11-06
2,12:52 AM,62F,93%,13mph,Cloudy,2017-11-06
3,1:50 AM,63F,94%,13mph,Cloudy,2017-11-06
4,1:52 AM,62F,93%,12mph,Cloudy,2017-11-06
5,2:52 AM,60F,96%,14mph,Mostly Cloudy,2017-11-06
6,3:52 AM,62F,93%,7mph,Cloudy,2017-11-06
7,4:38 AM,61F,97%,9mph,Cloudy,2017-11-06
8,4:52 AM,62F,93%,7mph,Cloudy,2017-11-06
9,5:24 AM,61F,93%,9mph,Cloudy,2017-11-06
10,5:52 AM,61F,97%,9mph,Cloudy,2017-11-06
11,6:52 AM,62F,93%,8mph,Cloudy,2017-11-06
12,7:52 AM,63F,90%,8mph,Cloudy,2017-11-06
13,8:52 AM,63F,90%,7mph,Cloudy,2017-11-06
14,9:52 AM,65F,87%,12mph,Mostly Cloudy,2017-11-06
15,10:10 AM,65F,84%,10mph,Mostly Cloudy,2017-11-06
16,10:52 AM,65F,84%,14mph,Mostly Cloudy,2017-11-06
17,11:52 AM,68F,78%,9mph,Cloudy,2017-11-06
18,12:52 PM,69F,75%,7mph,Mostly Cloudy,2017-11-06
19,1:52 PM,70F,76%,7mph,Partly Cloudy,2017-11-06
20,2:52 PM,68F,78%,9mph,Mostly Cloudy,2017-11-06
21,3:52 PM,68F,78%,8mph,Mostly Cloudy,2017-11-06
22,4:52 PM,67F,81%,5mph,Mostly Cloudy,2017-11-06
23,5:52 PM,70F,76%,14mph,Cloudy,2017-11-06
24,6:52 PM,67F,84%,9mph,Cloudy,2017-11-06
25,7:52 PM,66F,78%,13mph,Cloudy,2017-11-06
26,8:02 PM,66F,75%,14mph,Thunder,2017-11-06
27,8:17 PM,65F,75%,12mph,Thunder in the Vicinity,2017-11-06
28,8:23 PM,65F,73%,9mph,Cloudy,2017-11-06
29,8:52 PM,63F,78%,10mph,Mostly Cloudy,2017-11-06
30,9:52 PM,61F,72%,12mph,Partly Cloudy,2017-11-06
31,10:46 PM,59F,77%,14mph,Mostly Cloudy,2017-11-06
32,10:52 PM,59F,75%,15mph,Mostly Cloudy,2017-11-06
33,11:12 PM,58F,75%,12mph,Fair,2017-11-06
34,11:52 PM,57F,74%,14mph,Partly Cloudy,2017-11-06
0,12:52 AM,54F,75%,12mph,Fair,2017-11-07
1,1:52 AM,51F,71%,14mph,Fair,2017-11-07
2,2:52 AM,50F,71%,13mph,Partly Cloudy,2017-11-07
3,3:52 AM,48F,68%,15mph,Fair,2017-11-07
4,4:52 AM,48F,68%,10mph,Mostly Cloudy,2017-11-07
5,5:52 AM,48F,66%,9mph,Cloudy,2017-11-07
6,6:52 AM,47F,66%,9mph,Mostly Cloudy,2017-11-07
7,7:52 AM,48F,66%,12mph,Cloudy,2017-11-07
8,8:52 AM,47F,66%,12mph,Cloudy,2017-11-07
9,9:52 AM,47F,68%,9mph,Cloudy,2017-11-07
10,10:52 AM,46F,73%,10mph,Light Rain,2017-11-07
11,11:34 AM,45F,82%,14mph,Rain,2017-11-07
12,11:52 AM,45F,86%,8mph,Light Rain,2017-11-07
13,12:52 PM,44F,89%,10mph,Rain,2017-11-07
14,1:17 PM,44F,89%,10mph,Rain,2017-11-07
15,1:43 PM,44F,93%,12mph,Heavy Rain,2017-11-07
16,1:52 PM,43F,97%,12mph,Rain,2017-11-07
17,2:31 PM,44F,93%,13mph,Rain,2017-11-07
18,2:40 PM,44F,93%,13mph,Heavy Rain,2017-11-07
19,2:48 PM,45F,93%,15mph,Rain,2017-11-07
20,2:49 PM,45F,93%,14mph,Rain,2017-11-07
21,2:52 PM,44F,93%,14mph,Light Rain,2017-11-07
22,3:04 PM,44F,93%,15mph,Rain,2017-11-07
23,3:09 PM,43F,93%,14mph,Rain,2017-11-07
24,3:21 PM,44F,93%,12mph,Rain,2017-11-07
25,3:24 PM,44F,93%,14mph,Rain,2017-11-07
26,3:26 PM,44F,93%,13mph,Rain,2017-11-07
27,3:30 PM,44F,93%,16mph,Light Rain,2017-11-07
28,3:37 PM,44F,93%,13mph,Rain,2017-11-07
29,3:46 PM,45F,93%,15mph,Light Rain,2017-11-07
30,3:52 PM,44F,93%,14mph,Rain,2017-11-07
31,3:55 PM,44F,93%,12mph,Rain,2017-11-07
32,4:00 PM,43F,97%,12mph,Rain,2017-11-07
33,4:12 PM,43F,97%,16mph,Light Rain,2017-11-07
34,4:20 PM,43F,93%,16mph,Light Rain,2017-11-07
35,4:25 PM,43F,93%,15mph,Light Rain,2017-11-07
36,4:41 PM,43F,93%,15mph,Light Rain,2017-11-07
37,4:47 PM,45F,93%,12mph,Rain,2017-11-07
38,4:52 PM,43F,93%,14mph,Rain,2017-11-07
39,4:57 PM,43F,93%,16mph,Rain,2017-11-07
40,5:00 PM,43F,93%,13mph,Rain,2017-11-07
41,5:15 PM,43F,93%,15mph,Light Rain,2017-11-07
42,5:28 PM,43F,93%,14mph,Heavy Rain,2017-11-07
43,5:37 PM,43F,97%,10mph,Heavy Rain,2017-11-07
44,5:52 PM,43F,97%,9mph,Heavy Rain,2017-11-07
45,6:16 PM,44F,93%,9mph,Rain,2017-11-07
46,6:31 PM,44F,93%,8mph,Heavy Rain,2017-11-07
47,6:52 PM,44F,93%,8mph,Light Rain,2017-11-07
48,7:01 PM,44F,93%,12mph,Heavy Rain,2017-11-07
49,7:06 PM,44F,93%,10mph,Rain,2017-11-07
50,7:08 PM,44F,93%,12mph,Rain,2017-11-07
51,7:37 PM,44F,93%,13mph,Light Rain,2017-11-07
52,7:52 PM,43F,93%,14mph,Light Rain,2017-11-07
53,8:52 PM,43F,93%,15mph,Light Rain,2017-11-07
54,9:52 PM,43F,89%,14mph,Cloudy,2017-11-07
55,10:13 PM,42F,96%,16mph,Light Rain,2017-11-07
56,10:35 PM,42F,96%,16mph,Light Drizzle,2017-11-07
57,10:52 PM,42F,96%,14mph,Light Drizzle,2017-11-07
58,11:13 PM,43F,93%,10mph,Light Drizzle,2017-11-07
59,11:52 PM,42F,96%,14mph,Light Drizzle,2017-11-07
0,12:52 AM,42F,92%,13mph,Cloudy,2017-11-08
1,1:52 AM,42F,89%,10mph,Cloudy,2017-11-08
2,2:52 AM,42F,89%,15mph,Cloudy,2017-11-08
3,3:52 AM,42F,89%,13mph,Cloudy,2017-11-08
4,4:52 AM,42F,85%,13mph,Cloudy,2017-11-08
5,5:52 AM,42F,85%,15mph,Cloudy,2017-11-08
6,6:52 AM,42F,85%,10mph,Cloudy,2017-11-08
7,7:52 AM,43F,82%,9mph,Cloudy,2017-11-08
8,8:52 AM,43F,80%,14mph,Cloudy,2017-11-08
9,9:52 AM,45F,76%,12mph,Cloudy,2017-11-08
10,10:52 AM,45F,76%,12mph,Cloudy,2017-11-08
11,11:52 AM,46F,79%,8mph,Cloudy,2017-11-08
12,12:52 PM,48F,74%,10mph,Cloudy,2017-11-08
13,1:52 PM,49F,74%,9mph,Cloudy,2017-11-08
14,2:52 PM,49F,74%,7mph,Cloudy,2017-11-08
15,3:52 PM,49F,74%,10mph,Cloudy,2017-11-08
16,4:52 PM,49F,74%,12mph,Cloudy,2017-11-08
17,5:52 PM,49F,74%,12mph,Cloudy,2017-11-08
18,6:09 PM,49F,74%,9mph,Cloudy,2017-11-08
19,6:52 PM,48F,77%,8mph,Cloudy,2017-11-08
20,7:52 PM,48F,74%,10mph,Cloudy,2017-11-08
21,8:52 PM,47F,74%,10mph,Cloudy,2017-11-08
22,9:52 PM,47F,74%,9mph,Cloudy,2017-11-08
23,10:52 PM,47F,74%,6mph,Cloudy,2017-11-08
24,11:52 PM,46F,76%,10mph,Cloudy,2017-11-08
0,12:52 AM,45F,80%,7mph,Mostly Cloudy,2017-11-09
1,1:52 AM,45F,80%,8mph,Mostly Cloudy,2017-11-09
2,2:52 AM,45F,82%,7mph,Cloudy,2017-11-09
3,3:44 AM,46F,79%,8mph,Cloudy,2017-11-09
4,3:52 AM,46F,79%,7mph,Cloudy,2017-11-09
5,4:25 AM,46F,79%,7mph,Cloudy,2017-11-09
6,4:52 AM,46F,83%,7mph,Light Rain,2017-11-09
7,5:31 AM,46F,83%,7mph,Cloudy,2017-11-09
8,5:52 AM,46F,83%,7mph,Cloudy,2017-11-09
9,6:25 AM,46F,83%,7mph,Light Rain,2017-11-09
10,6:52 AM,46F,86%,8mph,Light Rain,2017-11-09
11,7:52 AM,47F,83%,8mph,Cloudy,2017-11-09
12,8:52 AM,47F,86%,8mph,Cloudy,2017-11-09
13,9:17 AM,48F,83%,8mph,Cloudy,2017-11-09
14,9:52 AM,49F,83%,6mph,Cloudy,2017-11-09
15,10:34 AM,50F,83%,6mph,Cloudy,2017-11-09
16,10:52 AM,50F,86%,7mph,Cloudy,2017-11-09
17,11:52 AM,51F,86%,0mph,Cloudy,2017-11-09
18,12:03 PM,51F,83%,0mph,Cloudy,2017-11-09
19,12:52 PM,54F,77%,0mph,Cloudy,2017-11-09
20,1:52 PM,57F,72%,0mph,Cloudy,2017-11-09
21,2:12 PM,56F,75%,5mph,Cloudy,2017-11-09
22,2:52 PM,56F,77%,5mph,Cloudy,2017-11-09
23,3:52 PM,56F,77%,3mph,Cloudy,2017-11-09
24,4:36 PM,56F,75%,3mph,Cloudy,2017-11-09
25,4:44 PM,56F,75%,5mph,Cloudy,2017-11-09
26,4:52 PM,56F,75%,5mph,Cloudy,2017-11-09
27,5:52 PM,55F,80%,7mph,Cloudy,2017-11-09
28,6:52 PM,53F,86%,6mph,Cloudy,2017-11-09
29,7:10 PM,53F,86%,5mph,Cloudy,2017-11-09
30,7:52 PM,52F,89%,6mph,Cloudy,2017-11-09
31,7:59 PM,52F,89%,5mph,Cloudy,2017-11-09
32,8:11 PM,52F,89%,6mph,Light Rain,2017-11-09
33,8:23 PM,52F,93%,7mph,Light Rain,2017-11-09
34,8:25 PM,52F,93%,8mph,Light Rain,2017-11-09
35,8:38 PM,52F,93%,6mph,Light Rain,2017-11-09
36,8:47 PM,52F,94%,5mph,Light Rain,2017-11-09
37,8:52 PM,51F,96%,5mph,Light Rain,2017-11-09
38,9:09 PM,52F,93%,5mph,Cloudy,2017-11-09
39,9:52 PM,52F,93%,0mph,Cloudy,2017-11-09
40,10:23 PM,51F,96%,6mph,Cloudy,2017-11-09
41,10:52 PM,50F,96%,0mph,Partly Cloudy,2017-11-09
42,11:15 PM,50F,96%,6mph,Partly Cloudy,2017-11-09
43,11:36 PM,49F,97%,3mph,Mostly Cloudy,2017-11-09
44,11:52 PM,49F,100%,6mph,Cloudy,2017-11-09
0,12:52 AM,49F,97%,5mph,Cloudy,2017-11-10
1,1:52 AM,47F,97%,5mph,Mostly Cloudy,2017-11-10
2,2:11 AM,46F,100%,5mph,Partly Cloudy,2017-11-10
3,2:52 AM,46F,100%,6mph,Fair,2017-11-10
4,3:52 AM,45F,97%,7mph,Fair,2017-11-10
5,4:52 AM,49F,66%,8mph,Mostly Cloudy,2017-11-10
6,5:52 AM,47F,74%,12mph,Mostly Cloudy,2017-11-10
7,6:52 AM,46F,63%,17mph,Partly Cloudy,2017-11-10
8,7:52 AM,44F,55%,22mph,Partly Cloudy / Windy,2017-11-10
9,8:52 AM,44F,47%,21mph,Partly Cloudy / Windy,2017-11-10
10,9:52 AM,45F,48%,17mph,Mostly Cloudy,2017-11-10
11,10:52 AM,45F,44%,18mph,Mostly Cloudy,2017-11-10
12,11:52 AM,42F,43%,12mph,Mostly Cloudy,2017-11-10
13,12:52 PM,43F,43%,18mph,Partly Cloudy,2017-11-10
14,1:52 PM,42F,40%,20mph,Fair,2017-11-10
15,2:52 PM,42F,37%,20mph,Fair,2017-11-10
16,3:52 PM,41F,35%,23mph,Fair / Windy,2017-11-10
17,4:52 PM,39F,36%,17mph,Partly Cloudy,2017-11-10
18,5:52 PM,38F,38%,14mph,Partly Cloudy,2017-11-10
19,6:52 PM,37F,39%,17mph,Fair,2017-11-10
20,7:52 PM,36F,39%,20mph,Fair,2017-11-10
21,8:52 PM,35F,40%,10mph,Fair,2017-11-10
22,9:52 PM,34F,38%,15mph,Fair,2017-11-10
23,10:52 PM,33F,42%,16mph,Fair,2017-11-10
24,11:52 PM,32F,44%,16mph,Fair,2017-11-10
0,12:52 AM,31F,46%,15mph,Fair,2017-11-11
1,1:52 AM,30F,43%,18mph,Fair,2017-11-11
2,2:52 AM,29F,40%,13mph,Partly Cloudy,2017-11-11
3,3:52 AM,28F,45%,14mph,Fair,2017-11-11
4,4:52 AM,27F,47%,16mph,Cloudy,2017-11-11
5,5:52 AM,26F,47%,13mph,Cloudy,2017-11-11
6,6:52 AM,26F,49%,9mph,Cloudy,2017-11-11
7,7:52 AM,28F,43%,10mph,Mostly Cloudy,2017-11-11
8,8:52 AM,30F,41%,9mph,Mostly Cloudy,2017-11-11
9,9:52 AM,32F,40%,3mph,Partly Cloudy,2017-11-11
10,10:52 AM,34F,37%,0mph,Mostly Cloudy,2017-11-11
11,11:52 AM,35F,37%,5mph,Mostly Cloudy,2017-11-11
12,12:52 PM,38F,33%,5mph,Fair,2017-11-11
13,1:52 PM,38F,33%,3mph,Cloudy,2017-11-11
14,2:52 PM,38F,35%,3mph,Cloudy,2017-11-11
15,3:12 PM,38F,35%,3mph,Cloudy,2017-11-11
16,3:52 PM,38F,36%,3mph,Cloudy,2017-11-11
17,4:52 PM,37F,39%,7mph,Cloudy,2017-11-11
18,5:52 PM,36F,34%,5mph,Cloudy,2017-11-11
19,6:52 PM,36F,39%,6mph,Cloudy,2017-11-11
20,7:52 PM,36F,43%,7mph,Cloudy,2017-11-11
21,8:52 PM,35F,50%,6mph,Cloudy,2017-11-11
22,9:52 PM,35F,52%,3mph,Mostly Cloudy,2017-11-11
23,10:52 PM,34F,59%,0mph,Cloudy,2017-11-11
24,11:52 PM,33F,66%,0mph,Cloudy,2017-11-11
0,12:52 AM,32F,69%,3mph,Cloudy,2017-11-12
1,1:52 AM,32F,75%,3mph,Cloudy,2017-11-12
2,2:52 AM,33F,64%,3mph,Cloudy,2017-11-12
3,3:52 AM,34F,67%,0mph,Cloudy,2017-11-12
4,4:52 AM,34F,73%,0mph,Cloudy,2017-11-12
5,5:52 AM,34F,75%,3mph,Cloudy,2017-11-12
6,6:52 AM,35F,76%,0mph,Cloudy,2017-11-12
7,7:52 AM,37F,76%,0mph,Cloudy,2017-11-12
8,8:52 AM,38F,76%,5mph,Mostly Cloudy,2017-11-12
9,9:52 AM,40F,70%,3mph,Cloudy,2017-11-12
10,10:52 AM,42F,58%,7mph,Cloudy,2017-11-12
11,11:52 AM,44F,51%,7mph,Cloudy,2017-11-12
12,12:52 PM,44F,47%,3mph,Cloudy,2017-11-12
13,1:52 PM,46F,47%,3mph,Cloudy,2017-11-12
14,2:52 PM,46F,46%,0mph,Mostly Cloudy,2017-11-12
15,3:52 PM,47F,46%,0mph,Cloudy,2017-11-12
16,4:52 PM,47F,48%,0mph,Cloudy,2017-11-12
17,5:52 PM,47F,50%,0mph,Cloudy,2017-11-12
18,6:52 PM,45F,53%,8mph,Cloudy,2017-11-12
19,7:52 PM,44F,55%,0mph,Cloudy,2017-11-12
20,8:52 PM,44F,58%,3mph,Cloudy,2017-11-12
21,9:52 PM,44F,63%,3mph,Cloudy,2017-11-12
22,10:52 PM,45F,65%,0mph,Cloudy,2017-11-12
23,11:52 PM,43F,71%,7mph,Light Rain,2017-11-12
0,12:52 AM,41F,82%,6mph,Light Rain,2017-11-13
1,1:52 AM,41F,86%,3mph,Rain,2017-11-13
2,2:36 AM,41F,89%,3mph,Light Rain,2017-11-13
3,2:52 AM,41F,93%,3mph,Light Rain,2017-11-13
4,3:37 AM,41F,96%,5mph,Light Rain,2017-11-13
5,3:52 AM,41F,96%,5mph,Cloudy,2017-11-13
6,4:00 AM,41F,96%,3mph,Cloudy,2017-11-13
7,4:08 AM,41F,96%,3mph,Cloudy,2017-11-13
8,4:52 AM,42F,89%,5mph,Light Rain,2017-11-13
9,5:12 AM,42F,92%,5mph,Cloudy,2017-11-13
10,5:40 AM,42F,89%,5mph,Cloudy,2017-11-13
11,5:52 AM,42F,89%,7mph,Cloudy,2017-11-13
12,6:52 AM,42F,92%,7mph,Cloudy,2017-11-13
13,7:52 AM,42F,92%,6mph,Cloudy,2017-11-13
14,8:11 AM,42F,92%,7mph,Cloudy,2017-11-13
15,8:34 AM,43F,89%,7mph,Cloudy,2017-11-13
16,8:52 AM,43F,89%,6mph,Cloudy,2017-11-13
17,9:20 AM,43F,89%,7mph,Cloudy,2017-11-13
18,9:52 AM,45F,82%,6mph,Cloudy,2017-11-13
19,10:09 AM,45F,80%,7mph,Cloudy,2017-11-13
20,10:35 AM,45F,82%,9mph,Mostly Cloudy,2017-11-13
21,10:52 AM,46F,79%,9mph,Mostly Cloudy,2017-11-13
22,11:36 AM,47F,74%,7mph,Partly Cloudy,2017-11-13
23,11:52 AM,48F,71%,6mph,Partly Cloudy,2017-11-13
24,12:52 PM,51F,66%,8mph,Partly Cloudy,2017-11-13
25,1:52 PM,53F,61%,7mph,Fair,2017-11-13
26,2:52 PM,53F,61%,9mph,Fair,2017-11-13
27,3:52 PM,51F,66%,10mph,Fair,2017-11-13
28,4:52 PM,50F,66%,10mph,Fair,2017-11-13
29,5:52 PM,49F,69%,12mph,Fair,2017-11-13
30,6:52 PM,47F,74%,8mph,Fair,2017-11-13
31,7:52 PM,46F,76%,8mph,Fair,2017-11-13
32,8:52 PM,45F,80%,7mph,Fair,2017-11-13
33,9:52 PM,43F,82%,6mph,Fair,2017-11-13
34,10:52 PM,43F,82%,7mph,Fair,2017-11-13
35,11:52 PM,43F,82%,0mph,Fair,2017-11-13
0,12:52 AM,42F,89%,0mph,Cloudy,2017-11-14
